# de_names, final_losses, final_errors, first_epoch_under_threshold, time_to_threshold, total_training_time
test_de,6.140010668786999e-07,0.035416286,1058,16.86715254700175,147.49379838800087
kirchhoff,0.0672122985124588,6.434458,None,None,148.7332337600019
newtons_first,1.7295179759457824e-06,5.408068,4984,89.36451653800032,167.9795843810025
newtons_second_law,0.01719951629638672,4.7344975,None,None,161.59138201600217
second_order_euler_test,21.622596740722656,nan,None,None,148.306391514001
second_order_euler,0.001176791382022202,nan,None,None,154.09801881599924
second_1,0.0002617446589283645,nan,None,None,183.39903986599893
second_2,0.04012548178434372,nan,None,None,169.39422768000077
new_2nd_linear_1,1.9571498341974802e-05,nan,None,None,169.68339238200133
new_2nd_linear_2,0.0005082821589894593,nan,None,None,185.16313832500236
new_2nd_linear_3,9.676673471403774e-07,nan,1038,14.777378058999602,158.73681047699938
third_order,2694.056396484375,nan,None,None,202.4235954270007
third_order_2,nan,nan,None,None,223.8232191970019
third_order_3,6.130682595539838e-05,nan,None,None,231.78210907799803
logistic_equation,1.9740242350962944e-05,nan,None,None,160.8052893540007
nonlinear,0.014072803780436516,nan,None,None,187.5006046239978
painleve_2_transcendent,3.1301060516852885e-05,None,7392,106.12768040499941,141.2241872150007
second_order_nonlinear,1.1374781731755476e-14,nan,50,2.045150342000852,147.46229102600046
van_der_pol,2.399336381131434e-06,None,8389,112.70064232200093,134.3832048780023
new_2nd_nonlinear_1,7.636143939393492e-10,nan,113,2.935944042998017,142.88797329599765
new_2nd_nonlinear_2,39327.5234375,nan,None,None,142.22959788200023
third_order_nonlin,1.9724659068742767e-05,nan,None,None,182.14449864000198
third_order_v2,0.029017124325037003,nan,None,None,198.61798256700058
