# de_names, final_losses, final_errors, first_epoch_under_threshold, time_to_threshold, total_training_time
test_de,0.00032557238591834903,0.24993932,100,1.7776343619999864,3.017281405999995
kirchhoff,0.0779058188199997,6.1977625,None,None,3.587006438000003
newtons_first,33.134178161621094,10.255999,None,None,4.113442623999987
newtons_second_law,0.0642349123954773,8.909447,None,None,3.802951823000001
second_order_euler_test,21.58075714111328,nan,None,None,4.183848831999995
second_order_euler,0.03215181455016136,nan,None,None,5.76011047199998
second_1,2.958712339401245,nan,None,None,4.282761072
second_2,0.13148805499076843,nan,None,None,3.854692990000018
new_2nd_linear_1,0.0036731259897351265,nan,174,3.288964644999993,3.6501781799999833
new_2nd_linear_2,0.9722563624382019,nan,None,None,3.5875204069999995
new_2nd_linear_3,0.001075458712875843,nan,166,2.5822557829999937,3.0022609769999917
third_order,85245.671875,nan,None,None,5.799967478000013
third_order_2,nan,nan,None,None,5.863426400000009
third_order_3,29.926836013793945,nan,None,None,5.66798574500001
logistic_equation,755.595458984375,nan,None,None,3.00266073100002
nonlinear,1.1091670989990234,nan,None,None,2.995965014999996
painleve_2_transcendent,3.2253499031066895,None,None,None,2.484725236999992
second_order_nonlinear,4.527698216350018e-09,nan,24,0.7778785630000016,3.1292551139999887
van_der_pol,0.24898084998130798,None,None,None,3.631406040999991
new_2nd_nonlinear_2,60070.39453125,nan,None,None,3.7492324920000044
third_order_nonlin,1.8396220207214355,nan,None,None,5.9270648160000405
third_order_v2,135.8507537841797,nan,None,None,5.881359764000024
