test_de,2.3198215785669163e-05,0.05329275503754616,5769,74.781358769,134.987249512
gompertz,4.174634804510191e-10,0.07264892011880875,101,1.6870512330000054,135.95636256600002
kirchhoff,0.00029698616708628833,5.284353256225586,None,None,152.11440133999997
newtons_first,5.313046926858078e-07,4.7122111320495605,3038,42.12114690200002,132.35793064900002
newtons_second_law,0.0774766132235527,4.261918544769287,None,None,163.53382982300002
second_order_euler_test,0.0001234855008078739,nan,None,None,198.81339059900006
second_order_euler,9.1201436589472e-06,nan,2589,50.43487339500007,193.31171735400017
second_1,6.532258987426758,nan,None,None,190.65121847299997
second_2,0.34059059619903564,nan,None,None,185.26487248900003
third_order,10943.6474609375,nan,None,None,233.6524604440001
third_order_2,nan,nan,None,None,221.79257059899987
third_order_3,0.00023394080926664174,nan,None,None,215.61065173099996
logistic_equation,1.144151701737428e-05,nan,None,None,129.08606146600005
nonlinear,0.6188870668411255,nan,None,None,134.68200789699995
third_order_nonlin,1.6528365449630655e-05,nan,None,None,196.58351399699995
third_order_v2,0.13838936388492584,nan,None,None,208.3340567500004
