test_de,9.659656825533602e-07,0.05554216355085373,4017,103.19758053400001,241.372681713
gompertz,4.593958405959414e-14,0.07485289871692657,70,1.9033521579999615,223.96661449799996
kirchhoff,0.0002442110562697053,5.284232139587402,None,None,234.8781222519999
newtons_first,5.585444000644202e-07,4.712813377380371,2998,70.36256153299996,241.494957504
newtons_second_law,0.0774766132235527,4.262451171875,None,None,284.24174611500007
second_order_euler_test,9.430376849195454e-06,nan,5845,193.634511986,339.3692933300001
second_order_euler,5.421983951237053e-05,nan,1017,35.70232166100004,318.97956757500015
second_1,6.532258987426758,nan,None,None,317.37350523299983
second_2,6.066895366529934e-06,nan,3236,101.43466907599986,303.69048733299996
third_order,20417.142578125,nan,None,None,353.69056361699995
third_order_2,nan,nan,None,None,375.49498064299996
third_order_3,0.0002563623711466789,nan,None,None,407.06872899500013
logistic_equation,1.0187237421632744e-05,nan,None,None,251.63579597599983
nonlinear,1.00969398021698,nan,None,None,256.95838271199955
third_order_nonlin,0.00041369113023392856,nan,None,None,253.44443217499975
third_order_v2,0.020997686311602592,nan,None,None,171.1022539989999
