test_de,9.659656825533602e-07,0.05554216355085373,4017,115.27331820699999,254.95085721499998
gompertz,4.593958405959414e-14,0.07485289871692657,70,4.81467806400002,258.086599769
kirchhoff,0.0002442110562697053,5.284232139587402,None,None,242.85766046799995
newtons_first,5.585444000644202e-07,4.712813377380371,2998,72.74624051599994,253.72194603799994
newtons_second_law,0.0774766132235527,4.262451171875,None,None,312.1812542550001
second_order_euler_test,9.430376849195454e-06,nan,5845,188.15758828399998,311.50324530700004
second_order_euler,5.421983951237053e-05,nan,1017,29.530928281999877,304.40766170999996
second_1,6.532258987426758,nan,None,None,349.526388539
second_2,6.066895366529934e-06,nan,3236,100.13446420599985,328.76763250099975
third_order,20417.142578125,nan,None,None,360.5919321030001
third_order_2,nan,nan,None,None,368.8517061530001
third_order_3,0.0002563623711466789,nan,None,None,377.38587954700006
logistic_equation,1.0187237421632744e-05,nan,None,None,260.3513171550003
nonlinear,1.00969398021698,nan,None,None,266.81981639199967
third_order_nonlin,0.00041369113023392856,nan,None,None,369.486677076
third_order_v2,0.020997686311602592,nan,None,None,381.7089069780004
