test_de,1.1251019714109134e-05,0.03796221315860748,4429,49.886799504,115.27271960300001
gompertz,7.60697657824494e-05,0.06252600252628326,40,0.7166572819999999,112.76353475399998
kirchhoff,0.06196467578411102,5.276709079742432,None,None,121.75256081999999
newtons_first,1.1103521728728083e-06,4.702400207519531,2815,33.67535184100001,122.71205243399999
newtons_second_law,0.0774766132235527,4.253240585327148,None,None,141.310550422
second_order_euler_test,0.1684803068637848,nan,None,None,154.72800628100003
second_order_euler,4.422368510859087e-05,nan,6928,109.78005812999993,155.1327249609999
second_1,0.3226553201675415,nan,None,None,149.45367822599997
second_2,0.3405878245830536,nan,None,None,140.11786811399998
third_order,10988.396484375,nan,None,None,186.3254101330001
third_order_2,nan,nan,None,None,183.44404663399996
third_order_3,0.0004652085481211543,nan,None,None,193.59630944900005
logistic_equation,2.380221849307418e-05,nan,None,None,126.40369205299999
nonlinear,0.9613773822784424,nan,None,None,126.07503232800036
third_order_nonlin,0.0006017718696966767,nan,9898,183.87242509899988,185.76947784000004
third_order_v2,0.008345463313162327,nan,None,None,198.60904319700012
